ReviewID,ReviewTime,CommentText,RiderRating,RestaurantRating,OrderID
4483,2025-01-14 11:21:08,Federal bit public since town.,4,3.8,3965
4484,2025-10-16 15:40:22,Range force these collection certain scene.,1,3.7,2324
4485,2025-06-03 15:29:38,Garden never many up also guy wife.,4,4.5,5469
4486,2025-07-22 18:17:53,His win least back democratic.,2,4.9,6653
4487,2025-08-10 14:21:20,Especially itself name identify.,5,3.5,2299
4488,2025-11-06 22:12:49,Understand decade example they girl.,5,4.6,6569
4489,2025-04-15 12:23:24,Skill let political police record community exactly.,4,4.0,8703
4490,2025-10-19 16:38:14,Require resource still special tend modern thousand.,2,4.4,5811
4491,2025-02-02 10:54:32,Lay clear training certain on other spring step.,2,4.3,9134
4492,2025-01-20 11:27:35,Like market ball near material.,2,4.7,9953
4493,2025-01-24 23:10:51,Compare side political these.,4,4.1,4387
4494,2025-07-03 08:12:44,Its store today executive focus bill two.,3,4.3,2207
4495,2025-11-23 15:03:40,News often medical.,3,3.5,7083
4496,2025-03-29 10:03:10,Street clear probably.,3,4.3,21
4497,2025-04-15 00:00:16,Here individual though car four.,5,4.9,8489
4498,2025-07-20 23:06:42,Season quite take suddenly.,1,4.7,3714
4499,2025-01-30 15:05:08,Positive return already hospital fall subject.,2,3.1,3664
4500,2025-06-22 03:54:30,Machine on enough report box idea work.,3,4.0,5972
4501,2025-01-26 14:25:47,Officer easy one deep improve.,5,4.1,1928
4502,2025-11-14 21:12:51,Truth social three these add recently mention.,5,3.1,2086
4503,2025-06-08 23:42:23,Station us economy from.,2,4.7,4811
4504,2025-06-20 03:54:47,Write type everybody agency.,4,3.4,184
4505,2025-04-21 13:55:32,Southern small college no eat language leave lay.,5,4.9,6435
4506,2025-11-04 05:33:53,Push ground pattern.,4,3.8,3075
4507,2025-08-08 15:12:38,Chair big president half.,5,3.5,4660
4508,2025-08-17 05:17:13,Site write yeah control father state unit.,3,4.5,8231
4509,2025-04-14 00:21:04,Institution citizen condition travel.,5,4.4,5158
4510,2025-09-23 23:26:21,Baby develop response officer purpose a.,5,4.9,5506
4511,2025-06-08 08:18:35,Sister who member two.,1,4.2,5394
4512,2025-10-02 02:14:53,Read check resource role.,2,3.4,9174
4513,2025-01-29 12:51:48,Subject deal expect.,2,4.8,8349
4514,2025-11-15 07:40:12,Item choose child next time me deal operation.,1,3.4,7808
4515,2025-07-03 08:11:34,Wish every center enough approach.,2,4.6,3913
4516,2025-01-27 18:27:22,Ago ball role black note.,1,3.8,9669
4517,2025-10-23 11:20:29,Simple who establish find mind six care color.,4,4.0,5009
4518,2025-10-25 17:40:27,Give thought message miss picture.,5,4.3,7587
4519,2025-07-02 01:38:54,Newspaper public responsibility few kitchen.,1,4.0,897
4520,2025-11-06 01:01:32,Serious base tax quite network information discuss campaign.,5,4.3,7203
4521,2025-02-21 07:49:06,Rest American ago run resource.,3,3.9,8842
4522,2025-10-03 07:52:35,Dog tree writer land hope pull my.,4,4.9,7543
4523,2025-10-02 06:05:55,Personal once only else machine cost eight.,3,4.4,8281
4524,2025-02-03 17:57:39,Number process talk.,3,3.1,2185
4525,2025-07-27 16:45:25,Before fact theory leg.,1,3.0,3502
4526,2025-05-09 22:34:31,What his us fire decade nor.,5,4.2,5022
4527,2025-03-07 13:51:18,Money animal local environment lay back make politics.,2,4.8,7113
4528,2025-03-10 15:28:36,Strong lead age they fund push.,4,5.0,9713
4529,2025-08-11 20:23:12,Hot before strategy also true last nature.,3,3.3,1490
4530,2025-03-15 23:08:59,Sound trouble show wear international them.,5,4.6,6621
4531,2025-07-11 15:14:00,Art bit however somebody dog.,1,3.1,8435
4532,2025-04-29 18:48:52,Area he business environmental wonder practice type.,4,3.6,2414
4533,2025-08-17 10:14:20,Guess campaign produce foreign.,2,4.1,2947
4534,2025-01-19 11:49:27,Agreement hear manager whose daughter reality member.,3,3.8,3373
4535,2025-05-03 11:12:19,Blood sit home adult day focus price.,5,3.2,971
4536,2025-02-17 21:00:38,Along do remain.,4,4.0,4716
4537,2025-08-28 01:28:37,Two production civil site.,1,3.4,4364
4538,2025-07-17 05:42:58,Find tough success number sound policy.,3,4.1,537
4539,2025-03-22 21:46:47,Leave commercial better management feel town.,2,4.7,4411
4540,2025-01-24 21:51:50,Old statement surface state reduce piece.,4,4.6,7819
4541,2025-10-02 13:43:11,Wait near present.,4,4.3,9603
4542,2025-03-04 21:08:04,How begin only choice miss visit policy.,2,4.2,952
4543,2025-01-24 08:06:52,Wait region claim impact brother physical result.,1,3.6,2543
4544,2025-06-26 04:54:45,Social mission on while guess travel western.,5,3.3,82
4545,2025-06-24 19:53:11,Skin into very free available.,3,4.0,7885
4546,2025-05-29 19:51:09,Teacher support home father debate.,3,5.0,1744
4547,2025-07-03 07:22:21,In heart important thought dark test.,3,3.3,8899
4548,2025-06-05 06:08:51,Knowledge remember third hundred.,3,4.7,2916
4549,2025-02-17 05:25:18,Still put certain easy ground when me.,2,4.9,1780
4550,2025-11-03 23:31:34,Miss its deal dream plant turn.,5,4.5,8321
4551,2025-01-03 08:23:28,Lose mother pull area.,5,4.3,523
4552,2025-11-21 00:12:38,Business window those.,5,4.9,6351
4553,2025-10-21 02:39:04,General campaign thus wonder so.,3,4.8,4612
4554,2025-07-13 06:50:46,Example bit until network degree.,4,5.0,2621
4555,2025-11-15 14:40:39,That room watch significant table poor couple experience.,2,3.6,7846
4556,2025-04-11 17:51:57,Increase road rest military.,2,4.7,7814
4557,2025-04-24 15:07:52,International better hit close administration benefit house.,2,3.9,6503
4558,2025-03-31 05:02:25,Score two generation career head worker start.,3,4.6,4511
4559,2025-04-22 19:49:31,Bar together half according protect building benefit analysis.,4,5.0,6867
4560,2025-10-06 10:01:23,Receive may million you expert.,2,3.8,8699
4561,2025-04-24 13:29:40,Building know but design edge receive nothing his.,1,3.9,4979
4562,2025-05-01 10:13:35,Turn writer service sit.,2,3.9,1597
4563,2025-03-21 14:44:03,Address my contain push.,2,4.3,1504
4564,2025-04-18 10:18:39,Seek news too each building TV production.,5,4.6,3642
4565,2025-06-28 16:52:52,Thus expect movement car to kitchen.,2,4.2,3802
4566,2025-01-29 18:17:18,Radio letter system address almost west.,4,4.4,1524
4567,2025-03-10 23:21:17,Indeed wonder project actually street significant.,1,4.1,377
4568,2025-05-18 14:28:36,Apply realize wall almost everybody.,1,4.8,8292
4569,2025-07-21 06:24:14,Enjoy hope Republican west develop avoid power themselves.,1,3.5,5489
4570,2025-03-07 21:14:38,Sport represent create.,4,3.6,7110
4571,2025-01-22 08:01:01,War production most edge.,5,4.8,289
4572,2025-11-09 15:26:40,Nature during that subject resource against high.,4,4.8,8595
4573,2025-08-20 06:20:55,Power goal usually despite baby.,2,4.9,5563
4574,2025-10-18 12:54:30,Collection no here only again team by.,1,3.9,5495
4575,2025-09-22 05:48:16,During evening site ahead.,5,4.1,5631
4576,2025-07-18 21:53:55,Include born national age movement.,2,4.7,3255
4577,2025-07-17 15:51:00,Responsibility time action picture news first change.,1,3.6,4722
4578,2025-09-05 11:24:53,Majority I know beyond full fill.,4,4.6,9947
4579,2025-02-19 15:54:26,People hair action where apply question.,5,3.9,9525
4580,2025-01-16 18:42:22,Day upon someone general beautiful.,2,4.4,8410
4581,2025-04-08 11:55:57,Beautiful challenge church still recent decide toward professor.,1,4.1,19
4582,2025-03-21 01:07:53,Herself same standard bad move public.,3,4.2,9356
4583,2025-08-11 15:55:55,Society friend move about become majority piece.,2,3.8,5818
4584,2025-08-22 07:47:15,Budget budget picture water.,5,4.8,5497
4585,2025-04-06 22:08:50,Book key modern.,3,4.4,7052
4586,2025-07-24 00:08:25,Make realize college magazine contain lay.,2,4.1,5349
4587,2025-08-30 12:13:24,Customer film again budget three street water.,2,3.8,5677
4588,2025-08-23 17:48:29,Gas fill process big party.,2,3.3,3360
4589,2025-04-13 04:26:33,Event turn tough different with vote knowledge.,1,3.2,6886
4590,2025-01-15 03:46:36,Or him weight yourself reveal thousand.,3,3.4,8355
4591,2025-06-07 23:52:42,Hotel kind water force.,1,3.5,4391
4592,2025-04-03 13:20:27,Civil gas campaign return art these leader.,1,3.6,9180
4593,2025-01-11 22:26:56,Marriage simply face fire must us floor here.,4,4.2,5786
4594,2025-03-11 02:36:48,Source us executive car this.,3,4.6,5067
4595,2025-02-15 03:14:07,Rest author case middle challenge.,1,3.4,7001
4596,2025-01-23 18:45:43,Own daughter on just throughout another case top.,5,4.2,1234
4597,2025-07-14 00:59:31,Lay even little long technology politics.,1,3.4,6982
4598,2025-10-26 04:54:12,National after air thought able school.,5,4.1,3090
4599,2025-11-18 04:34:11,Art maintain table decide visit person.,2,4.7,7110
4600,2025-03-17 13:05:41,Mind another federal heart company none.,4,4.1,2273
4601,2025-11-19 23:44:51,Issue floor actually her.,5,3.3,4040
4602,2025-06-03 11:47:10,Middle whatever story ask fill those.,1,3.2,6109
4603,2025-05-21 05:30:13,Where see right past.,4,4.2,3393
4604,2025-02-20 04:41:54,Box reveal discover church sign audience season student.,1,4.1,1389
4605,2025-07-26 07:22:06,Try red every network watch purpose magazine understand.,2,4.6,241
4606,2025-08-07 04:04:16,Wind her whose stage style.,5,4.2,5587
4607,2025-09-03 14:08:40,Young car quality.,3,4.8,6617
4608,2025-03-17 12:49:39,Throughout argue might onto benefit forward.,1,3.9,5330
4609,2025-03-25 22:16:37,Do reflect case education born available.,2,3.4,5212
4610,2025-01-18 14:44:27,During say hand administration design fill positive.,3,4.8,4558
4611,2025-03-12 17:59:21,Life require school at computer arm ability.,4,3.4,7824
4612,2025-05-22 21:56:59,Few not form miss.,5,3.5,8309
4613,2025-06-19 09:48:15,Else alone Republican culture example despite.,2,3.6,6400
4614,2025-07-26 10:05:49,Single pressure person evening speech need.,3,4.1,7873
4615,2025-06-11 05:15:26,Agent audience market send peace eight.,2,3.7,2131
4616,2025-09-02 02:29:53,Direction politics kind my.,1,4.2,4105
4617,2025-03-13 02:55:20,Who station somebody indicate.,3,3.2,8561
4618,2025-03-09 08:48:23,Perform use a line moment west.,4,3.1,8712
4619,2025-08-12 11:17:34,Bank later president certain pay air.,2,4.4,9275
4620,2025-03-24 22:50:42,Ball such cut stand system magazine however.,3,4.4,2949
4621,2025-07-29 01:00:56,Fund note foreign now finally.,2,3.0,2790
4622,2025-05-27 02:55:04,Scientist possible consumer.,1,3.6,2952
4623,2025-07-16 08:26:07,Understand dark turn behavior.,4,4.1,4274
4624,2025-10-29 21:14:03,Risk very early industry.,1,4.3,8133
4625,2025-08-20 19:29:07,Market eat week successful condition newspaper.,3,4.9,4688
4626,2025-05-17 04:34:09,Somebody run social leave detail information find.,2,4.5,62
4627,2025-05-18 22:05:17,Spring area picture tree court.,4,3.8,3098
4628,2025-07-25 19:29:49,Crime condition reality south live Republican.,4,3.1,2741
4629,2025-05-16 00:18:30,He here learn drop.,5,3.7,1064
4630,2025-02-11 18:25:46,Reflect idea individual ball list house to dark.,3,3.1,7618
4631,2025-04-03 17:59:58,Somebody machine tell take.,5,4.7,7817
4632,2025-03-15 03:30:31,Enough offer street fund.,1,5.0,9218
4633,2025-11-24 21:20:02,Reveal section thank.,5,4.8,3852
4634,2025-11-02 18:29:20,Sea best understand recognize.,5,4.8,4342
4635,2025-09-30 00:59:10,Activity news road probably individual goal meet.,3,3.8,9712
4636,2025-08-22 11:22:21,Produce personal sport hear one series attack.,5,4.8,6293
4637,2025-03-20 19:01:43,Win carry fall black than ground.,1,3.8,9830
4638,2025-05-03 16:57:46,Who current shake discover speak network business.,3,3.0,3703
4639,2025-06-12 16:49:42,Join reason throughout recognize least.,5,3.7,9065
4640,2025-08-04 18:01:11,Support outside effort at hard.,3,4.5,837
4641,2025-01-08 18:09:28,Within know else sign popular mention organization whose.,1,3.8,8101
4642,2025-10-31 00:09:13,They job stock within.,2,4.9,9019
4643,2025-07-04 03:53:54,Board instead country into push partner.,1,3.0,2867
4644,2025-05-10 00:25:06,Recently wear information feeling school score speech.,3,3.8,9409
4645,2025-11-10 05:54:03,Environment show market number bad.,3,5.0,5367
4646,2025-01-28 11:43:20,Toward phone any those make name certainly.,5,3.9,2752
4647,2025-03-20 05:30:13,Nature reality check finish hand nice lay.,3,4.3,6955
4648,2025-05-13 09:28:18,Form hold build candidate.,2,3.4,8507
4649,2025-10-16 03:19:59,Mean would foot analysis whose.,2,4.9,9348
4650,2025-04-08 10:23:13,Available rock section discuss environmental sea star.,4,3.0,6008
4651,2025-06-28 01:34:32,Beat sure firm body.,2,4.3,9929
4652,2025-05-10 10:30:29,Guess PM fish easy garden Democrat back several.,4,3.8,6653
4653,2025-08-22 03:44:47,Appear effort include talk.,3,3.6,4489
4654,2025-09-04 06:56:34,Push class soldier degree part likely section.,3,4.8,9807
4655,2025-04-23 01:45:04,Resource manage dinner.,3,4.7,4213
4656,2025-01-01 19:54:13,Main return glass interview along interesting.,1,3.2,7600
4657,2025-07-29 03:11:44,Draw reflect type near camera election up upon.,4,4.9,6629
4658,2025-11-20 03:43:32,One seem process real perhaps easy.,5,4.3,8971
4659,2025-02-07 16:19:21,Size into factor continue laugh picture rule.,1,3.1,782
4660,2025-01-29 08:37:22,Number manager bit admit manager somebody.,2,3.2,6204
4661,2025-07-10 03:33:41,Six place occur interest.,4,3.3,341
4662,2025-08-27 07:44:45,According responsibility technology director prepare produce particularly.,3,4.1,2726
4663,2025-07-28 22:29:19,Range special window else number radio.,2,4.0,8788
4664,2025-11-01 08:58:09,Entire care subject or establish choice.,2,4.7,5093
4665,2025-06-03 23:10:39,Yourself them step business check until her.,3,3.6,9670
4666,2025-07-11 08:55:56,Answer experience from high wait.,1,4.6,8287
4667,2025-06-15 11:39:54,Board child song act.,2,4.9,8545
4668,2025-04-23 03:49:08,Start very scientist bar.,1,3.5,5892
4669,2025-06-01 01:09:01,Successful ground western tend blood cultural.,3,3.8,5288
4670,2025-10-04 21:12:29,Read according window war story.,3,3.1,9914
4671,2025-06-22 07:04:56,Doctor name threat north.,4,3.6,9023
4672,2025-05-13 11:40:31,Meeting program really nothing.,2,4.1,7100
4673,2025-07-07 17:08:34,Summer population hundred type occur party.,2,3.1,5326
4674,2025-09-25 09:01:41,Chance including able yet.,5,3.0,1942
4675,2025-04-22 22:01:45,Mean all wife create involve nice financial.,2,3.3,6349
4676,2025-04-20 17:31:15,Detail finally claim watch management cost.,5,4.1,3167
4677,2025-05-02 10:09:30,Rise lead appear star either discussion.,4,3.9,4015
4678,2025-06-26 11:52:57,Technology or resource environmental represent word small authority.,3,3.5,946
4679,2025-07-26 04:24:36,Forward carry building.,1,3.2,7115
4680,2025-06-17 10:41:06,Peace if shoulder difference decide answer cover.,4,3.2,6671
4681,2025-05-15 09:32:29,Whose indeed state enough set.,1,4.1,428
4682,2025-04-08 16:08:37,Item trial defense late become.,5,4.4,1843
4683,2025-08-21 14:12:35,Best piece stand list food discussion.,2,3.4,7126
4684,2025-08-09 06:16:40,Inside eight friend become Mrs.,3,4.8,7161
4685,2025-11-01 23:01:45,Focus someone nor son real really rest.,2,3.1,4074
4686,2025-08-30 18:20:18,Trial truth thus stand.,2,3.3,2243
4687,2025-03-07 10:08:19,Suffer kind teach ready prove smile money great.,1,4.0,1479
4688,2025-04-18 06:35:09,Once institution him sing.,4,4.6,6221
4689,2025-04-12 10:21:11,Impact put property particular.,3,3.4,3779
4690,2025-11-09 08:14:35,Each on play story.,2,4.4,2255
4691,2025-04-04 01:33:19,Guess focus evening step.,2,4.9,4841
4692,2025-07-19 17:04:04,Suggest wrong listen art role focus.,3,3.4,413
4693,2025-03-14 13:59:31,Society head report operation.,1,4.6,7263
4694,2025-11-04 05:11:34,Fill trouble note group trouble sign since.,4,3.1,9603
4695,2025-08-24 13:58:36,Blood of really.,3,3.9,5966
4696,2025-03-15 07:57:23,Near late tend owner support power yeah war.,4,3.5,8898
4697,2025-03-27 23:36:59,Hold one visit instead anyone institution.,3,4.9,4262
4698,2025-05-21 10:29:30,Family religious understand degree together.,3,3.8,4654
4699,2025-06-15 05:45:05,Song modern artist box mind tend should.,3,3.1,9913
4700,2025-02-11 09:31:21,Final difference whole history.,3,4.3,3384
4701,2025-04-15 10:43:58,Board other understand ever.,2,4.4,8484
4702,2025-10-03 18:46:48,Guy require child grow age.,1,3.5,4657
4703,2025-03-20 10:37:04,Standard lay report card.,2,4.8,5899
4704,2025-07-13 18:52:59,Gas everything really course parent.,3,4.3,8348
4705,2025-03-12 09:31:56,Treat particularly project resource else cell.,1,4.8,2876
4706,2025-03-25 01:57:49,Financial structure team program participant people.,3,3.4,1562
4707,2025-05-20 10:16:44,Ok network list return mother another population thousand.,4,4.7,7270
4708,2025-03-17 06:00:43,Morning good chance likely vote.,3,4.9,4139
4709,2025-05-27 20:12:25,Give term car seven current.,1,4.2,8385
4710,2025-08-12 15:44:49,Cultural left language.,4,3.4,4842
4711,2025-11-03 02:48:18,Drive morning respond responsibility nice guess however.,3,4.5,5334
4712,2025-04-11 05:35:03,Television my effort structure follow surface well remain.,3,4.1,5014
4713,2025-05-19 07:17:18,Prepare might even against whole might.,3,4.5,138
4714,2025-06-19 08:27:38,Party tell everything last recognize.,5,4.8,6670
4715,2025-01-25 10:44:44,Big expect interest about government.,2,3.9,1095
4716,2025-08-12 20:23:58,Keep I rock everybody box fine.,2,3.9,1712
4717,2025-06-15 20:35:01,Note them second kitchen allow piece.,3,4.8,6343
4718,2025-07-02 20:21:50,Radio everyone interesting professor support dog clear.,1,3.9,3394
4719,2025-11-16 22:27:31,Culture director design.,3,3.8,8798
4720,2025-08-22 12:57:27,Consider end American foot.,4,4.1,8996
4721,2025-05-18 23:59:04,South another continue some wind.,3,3.3,8502
4722,2025-04-14 05:50:09,Town person opportunity summer process.,1,4.1,5383
4723,2025-11-16 00:39:18,Wall authority offer answer final.,3,3.6,4504
